ROSE Online,0,1.0,GeForce2 MX 400/Radeon 7000,0,Free to Play RPG Massively Multiplayer Anime Multiplayer MMORPG,23 Oct, 2012,,0
Typer Shark! Deluxe,70.000,0,,0,Casual Typing Education,30 Aug, 2006,89,76
Duck Life: Battle,58.000,2.0,512MB,0.703125,Indie Casual Sports Adventure RPG,13 Aug, 2018,,0
Reflex,15.000,0.09765625,GeForce 210 590Mhz,0.29296875,Indie Action Casual,23 Nov, 2017,74,74
Olorun: Theocracy,178.000,8.0,nVidia GeForce GTX 660 2GB / AMD Radeon HD 7850 2GB,18.0,Early Access RPG Action Indie Adventure Casual Early Access Gore Violent,20 Aug, 2018,40,70
Warlock 2: The Exiled,188.000,4.0,nVidia GeForce 8600 GT or ATI Radeon HD 6570 equivalent,2.0,Strategy Fantasy Turn-Based Turn-Based Strategy 4X Magic Multiplayer Hex Grid Singleplayer RPG Adventure,10 Apr, 2014,,0
Galactic Force,15.000,2.0,GeForce GTX 260/Radeon HD 4870,2.0,Indie Action FPS Sci-fi Shooter Multiplayer First-Person Singleplayer Arena Shooter Sniper PvP Co-op Survival Competitive Aliens Arcade,16 Nov, 2018,,0
Close Combat - Gateway to Caen,310.000,1.0,256MB Video RAM,3.0,Strategy World War II Simulation Tactical Wargame Historical RTS Top-Down Singleplayer Multiplayer Turn-Based Strategy Real-Time with Pause 2D Real Time Tactics Realistic Real-Time,6 Jun, 2014,,0
EMPORIUM,30.000,4.0,NVIDIA GTX 645 OEM or equivalent,1.0,Casual Indie Adventure Gore Interactive Fiction Isometric Experimental Philisophical Surreal Minimalist Horror Mystery Great Soundtrack Atmospheric Psychological Horror Dark Story Rich Walking Simulator,21 Apr, 2017,102,70
City Climber,90.000,2.0,1 GB VRAM,0.48828125,Action Indie Simulation Adventure Sports Physics Casual Funny Sandbox Local Co-Op Comedy 4 Player Local Local Multiplayer Minimalist Difficult Free to Play,24 Feb, 2017,93,75
Arctico,120.000,4.0,Intel 4xxx Series w/ 512MB VRAM,1.0,Early Access Survival Open World Adventure Indie Early Access Action Crafting Singleplayer Co-op Exploration First-Person,24 Nov, 2014,343,72
Duke of Alpha Centauri,114.000,1.0,512 MB or higher,1.5625,Action Casual Indie Shoot 'Em Up Space Bullet Hell,28 Dec, 2016,202,78
Palace of Cards,0,0,None,0.09765625,Free to Play Casual Strategy Indie Card Game Multiplayer,14 Dec, 2017,,0
Save 50% on ButcherBoy,7.500,2.0,Geforce 9600 GS, Radeon HD4000, Shader Model 3.0, 512 MB,1.0,Indie Casual,11 Jul, 2018,16,75
Weird Worlds: Return to Infinite Space,Not Available,0.125,Intel GMA 950,0,Indie Strategy Casual Adventure Rogue-like Sci-fi Singleplayer Space Perma Death Exploration,19 Mar, 2013,99,70
女装妹妹从没少过麻烦,30.000,4.0,GTX750,0.5,Indie RPG Casual Simulation Visual Novel Anime Dating Sim Nudity Mature Romance,19 Apr, 2018,,0
Hyper Box,Not Available,0.25,Pretty much anything from year 2010+,0.5859375,Indie Platformer Difficult Pixel Graphics,16 Mar, 2016,16,75
Navalny: Posledniy miting,15.000,2.0,DirectX 9.0c compliant video card with 256 MB RAM,2.0,Action Adventure Indie Simulation,16 Nov, 2018,,0
Crewsaders,43.000,4.0,GTX 640,2.0,Action Indie Local Multiplayer Local Co-Op Controller Co-op Fighting Arcade Casual Platformer,17 Nov, 2016,26,73
Project Freedom,43.000,0.25,ATI Radeon 7500 or GeForce 2 with 32 MB RAM,0,Action Simulation Space Sci-fi,14 Oct, 2009,83,78
Deepworld,0,1.0,256mb graphics memory, shader model 2.0,0.5,Early Access Free to Play Massively Multiplayer Adventure 2D Sandbox Early Access Action RPG Indie Steampunk Casual Survival Crafting Multiplayer,22 Apr, 2015,,0
Scions of Fate,0,0.25,ATI RADEON, Nvidia TNT2, MATROX Milenium G400,8.0,Free to Play Massively Multiplayer RPG MMORPG,29 Jan, 2018,,0
The Happy Hereafter,58.000,0.5,256 MB,0.78125,Casual Strategy Simulation Time Management,2 Oct, 2013,257,78
I ♥ You!,15.000,0.5,Integrated Graphics,0.01953125,Sexual Content Nudity Simulation Adventure Visual Novel Anime,10 Sep, 2018,56,76
Hentai 3018,15.000,0.5,GeForce 210 590Mhz,0.09765625,Indie Action Casual,31 May, 2018,37,75
Get Off My Lawn!,Not Available,2.0,Intel HD Graphics 3000 or equivalent,0.8203125,Free to Play Casual Indie Shooter Tower Defense Aliens Multiplayer Singleplayer Arcade Action Funny Horror,11 Nov, 2014,1537,74
Elven Legacy: Magic,30.000,0.5,,0,Strategy,3 Dec, 2009,,0
CUBOTS The Origins,68.000,4.0,nVIDIA GeForce GTX 260 256mb or ATI Radeon HD 5670 256mb or Intel HD Graphics 4600,0,Indie Adventure Casual Family Friendly Puzzle Singleplayer Action Atmospheric Great Soundtrack Action-Adventure Music Exploration Cute Isometric Cartoony,4 Aug, 2017,37,70
Save 50% on ROS,7.500,1.0,512 MB,0.0146484375,Adventure Indie Casual,2 Jun, 2018,11,72
Kimulator 2: The Bottle Flip Master,43.000,1.0,Integrated Graphics Chip,10.0,Indie Action Adventure Memes FMV Illuminati Psychological Horror Casual Anime,3 Jul, 2017,44,72
TransOcean: The Shipping Company,188.000,4.0,Nvidia Geforce 7600 Series/ATI Radeon X1600 or better (min. 256 MB VRAM),5.0,Simulation Strategy Management Economy Casual Naval,23 Sep, 2014,,0
Among the Innocent: A Stricken Tale,100.000,4.0,NVIDIA GTX 460 / AMD 4870,4.0,Adventure Puzzle Walking Simulator,14 Feb, 2017,12,75
Earthworm Jim 3D,188.000,0.0078125,256-color SVGA video graphic card,0,Adventure Action Platformer 3D Platformer Classic Singleplayer,31 Oct, 1999,,0
Train Town,43.000,2.0,Nvidia Geforce 440 or higher,0.48828125,Casual Trains Family Friendly,26 Aug, 2014,39,71
Fieldrunners,Not Available,0.0,,0,Tower Defense Strategy Indie Casual Singleplayer,24 May, 2012,83,74
Madness Cubed,30.000,1.0,NVIDIA GeForce 6100 or compatible,0.1953125,Action Indie Adventure Massively Multiplayer Simulation Shooter Zombies Multiplayer Building FPS Horror Voxel First-Person,12 May, 2016,271,71
Elven Legacy,70.000,0.5,,0,Strategy RPG Turn-Based Strategy Fantasy,7 Apr, 2009,73,72
Millennium 2 - Take Me Higher,80.000,0.125,DirectX 9.0 Compatible,0.09765625,RPG Indie Female Protagonist RPGMaker Adventure JRPG Casual Exploration Episodic Story Rich Great Soundtrack Replay Value,10 Jul, 2014,23,73
Knights of Pen and Paper 2: Free Edition,0,1.0,,0.29296875,Indie RPG Simulation,21 Feb, 2018,,0
Hope Lake,100.000,0.5,,2.0,Hidden Object Casual Adventure Indie Point & Click Female Protagonist Puzzle Mystery Detective Atmospheric Crime,3 Jun, 2016,263,72
The Legend of Dark Witch,70.000,2.0,,0.48828125,Action Indie Adventure Platformer Female Protagonist Pixel Graphics Anime 2D Casual Great Soundtrack Side Scroller,1 Dec, 2015,132,79
Battle Mages,58.000,0.25,nVidia GeForce 2 / ATI Radeon 7500,0.87890625,RPG Strategy Cult Classic RTS Fantasy,27 Nov, 2003,,0
Ilamentia,43.000,1.0,Dedicated (not integrated) 512Mb graphics card,0.1953125,Indie Puzzle First-Person Surreal Psychedelic Exploration Colorful Atmospheric Abstract Mystery Sci-fi Great Soundtrack Action Psychological Difficult Adventure Illuminati GameMaker,25 Nov, 2014,54,70
Generic Space Shooter,43.000,0.5,Basic motherboard graphics card,0.048828125,Action Indie Space Shoot 'Em Up Shooter Top-Down Shooter 2D Pixel Graphics Top-Down Family Friendly Difficult Singleplayer Colorful Great Soundtrack Casual Fast-Paced Game Development Programming,11 Mar, 2016,29,72
Firewood,70.000,2.0,512MB or higher with Shader 3.0 support.,1.0,Adventure Indie Casual Pixel Graphics Horror Psychological Horror Puzzle 2D Great Soundtrack Story Rich,1 Aug, 2017,60,78
EPHEMERAL -FANTASY ON DARK-,310.000,2.0,Shader Model 2.0 or higher, that the video memory is installed more than 256MB,3.0,Adventure Otome Visual Novel,11 Sep, 2018,,0
Way of Gold and Steel,110.000,0.5,,0,Strategy Indie Rogue-like RTS Pixel Graphics,17 Aug, 2015,,0
Super Duper Flying Genocide 2017,15.000,0.5,Integrated Graphics,0.22265625,Indie Memes Action Adventure Violent Simulation,29 Dec, 2016,1190,70
Neon Space,114.000,0.25,256 MB or higher,0.1953125,Indie Action Casual Strategy Adventure Great Soundtrack,12 May, 2016,258,79
Riddles Of The Past,90.000,0.5,,1.0,Casual Indie Detective Hidden Object Female Protagonist Puzzle Point & Click Atmospheric Singleplayer Mouse only,22 Jul, 2016,120,73
Beauty and the Beast: Hidden Object Fairy Tale. HOG,43.000,1.0,128 MB,0.48828125,Adventure Indie Casual Hidden Object Singleplayer Female Protagonist Family Friendly Puzzle Relaxing Competitive Colorful Replay Value Romance Fantasy Point & Click,7 Aug, 2018,13,76
The Quiet Sleep,70.000,4.0,Intel HD 5000 or better,0.146484375,Strategy Indie,30 Jan, 2018,18,72
hack_me 2,58.000,0.5,DirectX Compatible,1.0,Simulation Indie Hacking,11 Mar, 2017,346,73
Yeti's Parole Officer,43.000,0,,0,Adventure RPG Indie Text-Based,26 Sep, 2014,,0
Prospekt,120.000,7.0,Video card must be 128 MB or more and should be a DirectX 9-compatible with support for Pixel Shader 2.0b (ATI Radeon X800 or higher / NVIDIA GeForce 7600 or higher / Intel HD Graphics 2000 or higher),12.0,Action FPS Singleplayer Sci-fi Shooter First-Person Mod Story Rich Indie,18 Feb, 2016,,0
Kitten Life Simulator,58.000,1.0,512MB,0.48828125,Simulation Indie Puzzle Comedy 6DOF,23 Apr, 2018,10,70
All the Delicate Duplicates,100.000,2.0,,1.0,Indie Walking Simulator Nonlinear Experimental Story Rich Exploration Atmospheric Singleplayer Open World,17 Feb, 2017,26,73
3089 -- Futuristic Action RPG,90.000,2.0,Dedicated 3D Hardware,0.09765625,RPG Indie Action FPS Open World Sci-fi Futuristic Procedural Generation Singleplayer First-Person Pixel Graphics Shooter Retro Rogue-like,10 Jan, 2014,289,79
Died Of Fear,15.000,1.0,512MB,0.048828125,Indie Casual 2D Side Scroller Pixel Graphics Retro Gothic Runner Adventure,7 Jul, 2017,,0
Parkan 2,58.000,1.0,,4.0,Simulation Action Space Adventure Sci-fi FPS Space Sim First-Person,11 May, 2007,173,71
Hard Rock Zombie Truck,58.000,1.0,with 256 MB VRAM compatible with DirectX 9,0.1953125,Racing Action Indie Casual Simulation,14 Sep, 2017,17,76
Moonshot,Not Available,1.0,DirectX Compatible graphics card with at least 128 mb of video memory,0.390625,Early Access Action Indie Early Access 4 Player Local Local Multiplayer Online Co-Op Physics Funny Multiplayer Casual,21 Dec, 2015,53,73
Alice's Patchworks 2,70.000,0.5,OpenGL 3.0 compliant with 1.0GB of video RAM,0.29296875,Casual Indie Puzzle,7 Oct, 2016,29,72
Rogue Shooter: The FPS Roguelike,Not Available,2.0,,0.09765625,Rogue-like FPS Action Rogue-lite Shooter Indie Retro Singleplayer RPG,24 Apr, 2014,309,76
Pleasure Puzzle:Sexy Girls,15.000,4.0,,1.0,Nudity Casual Indie Mature Relaxing Sexual Content,1 Oct, 2018,27,77
Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,30.000,1.0,DirectX Accelerated Video Card with 512 MB RAM and Shader Model 2 support,0.5859375,Indie RPG Great Soundtrack RPGMaker JRPG 2D Turn-Based Dark Fantasy Dark Villain Protagonist Fantasy Turn-Based Combat Episodic Retro Dark Humor Party-Based RPG,19 Dec, 2014,38,73
Split Of Knight,30.000,3.9990234375,DirectX 9/OpenGL 4.1 capable GPU,1.0,Nudity RPG Anime RPGMaker,10 Nov, 2017,17,76
Save 89% on Gnumz: Masters of Defense,7.500,0,,0,Strategy Casual Tower Defense,21 Dec, 2015,,0
Into The Gloom,43.000,0.5,256 MB VRAM,0.15625,Indie Adventure Action Horror Pixel Graphics Puzzle Retro Psychological Horror Atmospheric First-Person,30 Jan, 2015,143,79
Save 70% on Blind Boris,24.000,1.953125,GeForce GT 610 / Intel (R) HD Graphics 5300,0.390625,Indie Horror Pixel Graphics Adventure Survival Horror Psychological Psychological Horror Isometric Violent Story Rich Dark Fantasy Dark Atmospheric Gore Survival Difficult Crafting Drama Tower Defense Game Development,26 Feb, 2018,,0
WRC 6 FIA World Rally Championship,Not Available,4.0,NVIDIA® GeForce® GTX 650 / AMD Radeon™ HD 7750,20.0,Racing Offroad Multiplayer Driving Sports Simulation e-sports,7 Oct, 2016,,0
Trainz: A New Era,310.000,4.0,NVIDIA GT 430 or better/ AMD ATI 5550 or better,30.0,Simulation Trains Driving Open World Multiplayer Building Realistic Singleplayer,14 May, 2015,,0
Little Kite,90.000,2.0,GeForce 9500 GT (512 MB) or Radeon HD 6450 (512 MB),1.6,Adventure Indie Violent Point & Click,14 Sep, 2017,19,73
The Ables: Freepoint High,15.000,0,Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work.,0.390625,Action Adventure Superhero,16 Dec, 2015,16,75
Battle Time,15.000,0.5,1024x768 resolution,0.29296875,Strategy Action Adventure,29 Sep, 2016,89,71
Night Trap - 25th Anniversary Edition,165.000,4.0,NVIDIA GeForce GTX 660 Ti,3.0,Action FMV Horror Singleplayer Classic Adventure Point & Click 1990's,15 Aug, 2017,65,75
Sexy Comedy: It Was a Mistake,30.000,1.0,Integrated Graphics Chip,0.68359375,Adventure Action Indie Simulation RPG,11 Oct, 2018,,0
Office Space: Idle Profits,0,4.0,NVIDIA GeForce 8 or better, Radeon HD 2000 or better, Intel HD 4000 / IvyBridge or better,0.390625,Free to Play Simulation Clicker,18 Oct, 2017,,0
Jet Car Stunts,43.000,2.0,DirectX 9.0 compatible,0.390625,Racing Sports Indie Fast-Paced Multiplayer,1 May, 2014,78,74
Shiver,43.000,0.48828125,,0.78125,Horror Adventure Indie Point & Click,25 Oct, 2017,34,73
1954 Alcatraz,120.000,3.0,GeForce 200-series/Radeon 300-series/Intel HD 3000-series or better,6.0,Adventure Point & Click Indie Singleplayer Puzzle Crime Female Protagonist,11 Mar, 2014,732,71
Hungry Flame,114.000,1.0,256 MB or higher,0.439453125,Indie Casual Action,8 Mar, 2017,99,72
A New Beginning - Final Cut,120.000,0.25,,0,Adventure Point & Click Indie Sci-fi Post-apocalyptic Hand-drawn Singleplayer Puzzle Female Protagonist Story Rich 2D,11 Dec, 2012,870,74
Dwarf Tower,Not Available,0.9765625,Any OpenGL 2.0-compatible,0.09765625,Indie Strategy Building Sandbox Tactical Turn-Based Tactics Tower Defense Multiplayer,5 May, 2014,157,75
IrreVRsible,Not Available,0,GTX 970,0,Action Indie VR,24 May, 2016,37,78
Silenced: The House,30.000,2.0,DirectX® 9.0c compatible,0.78125,Violent Gore Indie Adventure Action Visual Novel Casual Anime Great Soundtrack Female Protagonist Horror,8 Mar, 2018,50,72
Battle Chess: Game of Kings™,250.000,0.732421875,3D graphics card compatible with DirectX 9 or better,3.0,Strategy Chess Casual Board Game,11 Dec, 2015,,0
Euro Fishing,188.000,4.0,Graphics Card with 1 GB Video RAM: Nvidia Geforce GTX 460 or equivalent,2.0,Fishing Simulation Sports Multiplayer Singleplayer Open World Hunting Third Person Action First-Person Atmospheric Realistic Replay Value Exploration Tactical Relaxing Asynchronous Multiplayer TrackIR Early Access VR,2 Nov, 2015,,0
Pipes!,30.000,0.5,Intel HD2000,0.1953125,Casual Indie Puzzle,21 Dec, 2017,69,78
World of Diving,188.000,2.0,pixel shader 3.0 compatible,7.0,Early Access Simulation Adventure Underwater Exploration VR Multiplayer Indie Open World Early Access Co-op Singleplayer Relaxing First-Person Female Protagonist Atmospheric,26 Aug, 2014,,0
Football Mogul 2014,15.000,0,,0.1708984375,Sports Simulation Strategy Casual,4 Sep, 2013,21,71
Factory Engineer,120.000,2.0,512 MB graphics card,0.29296875,Simulation Building Sandbox Strategy Indie Inventory Management Resource Management Management Base Building,20 Mar, 2017,,0
Save 35% on Freebot : Battle for FreeWeb,19.500,4.0,NVIDIA GeForce GTX 660 or AMD R9 270,4.0,Indie Action Third-Person Shooter Shooter Singleplayer Replay Value,18 Jun, 2018,,0
Save 75% on The Putinland: Divide & Conquer,7.500,8.0,nvidia 900 series,10.0,Action Indie Gore Violent FPS,3 Jul, 2018,,0
Rigor Mortis,43.000,0.5,Integrated Graphics,0.87890625,Indie Casual,28 Mar, 2017,38,73
L-Way,30.000,2.0,GT220,0.29296875,Casual Indie Logic Puzzle Singleplayer Minimalist Family Friendly Atmospheric Relaxing Difficult,26 Jul, 2018,,0
Clones,15.000,0.0,64MB DirectX® 9.0c,0,Lemmings Indie Adventure Puzzle Casual Strategy,18 Nov, 2010,275,76
City Quest,30.000,0.25,,0.5859375,Adventure Indie Point & Click Comedy Dark Comedy Pixel Graphics,20 Aug, 2015,20,70
Eador. Masters of the Broken World,188.000,2.0,GeForce 7300/Radeon 9200,0,Strategy Turn-Based Strategy Fantasy Turn-Based Indie RPG Singleplayer Tactical 4X Difficult Hex Grid Multiplayer Tactical RPG Turn-Based Tactics,19 Apr, 2013,,0
Zombitatos: Ultimate Game Of The Year Edition,30.000,1.0,Integrated Graphics Chip,2.0,Indie Casual Action Adventure Memes,29 Aug, 2017,28,71
Elven Legend,30.000,1.0,1366Х768,0.48828125,Casual Strategy Indie Time Management,8 Mar, 2017,19,78
Save 87% on Stigmat,7.500,2.0,512MB,0.087890625,Indie Adventure Gore Fast-Paced Platformer Action Difficult,29 Sep, 2015,124,70
Jelly Killer,58.000,0.5,256 MB graphics,0.125,Action Indie Casual Adventure Platformer,24 Mar, 2016,144,79
Save 87% on Pereulok: The Series,7.500,2.0,with 512 MB VRAM compatible with DirectX,0.29296875,Adventure Indie,18 Dec, 2017,13,76
Rugby Union Team Manager 2017,310.000,2.0,DirectX 9.0c compliant,1.0,Strategy Action Casual Management Singleplayer Tactical Sports Simulation,25 Nov, 2016,,0
Lunnye Devitsy,70.000,0.5,DirectX 9.0c,0,Indie Casual Platformer Exploration Multiple Endings Metroidvania,1 Jul, 2009,110,71
Skyshine's BEDLAM,188.000,4.0,,3.0,Strategy Indie Turn-Based Action Post-apocalyptic Tactical Rogue-like Turn-Based Tactics RPG Arcade Difficult Isometric Perma Death,16 Sep, 2015,,0
Save 70% on Sid Meier's Pirates! Gold Plus (Classic),49.500,0.5,100% DirectX compatible graphics,0.09765625,Adventure Simulation Pirates Classic,1 Jan, 1987,,0
Save 50% on Apocryph: an old-school shooter,82.500,2.0,GeForce 9800GT or equivalent,2.0,Action Gore Adventure Indie Violent First-Person FPS Shooter Retro,27 Apr, 2018,,0
Unknown Fate,165.000,4.0,GeForce GT 430, Radeon HD 5400 or HD4000, 1GB VRAM; 1280 x 720 resolution,8.0,Adventure Indie VR Story Rich Puzzle,6 Sep, 2018,10,70
Clockwork Empires,250.000,4.0,l Notes:INTEL HD3000 AND HD4000 GRAPHICS CARDS ARE NOT SUPPORTED. The Ministry for Video Game Drivers would like to remind you: true Patriots of the Empire always install their latest Graphics Card Drivers before Enjoying A Bracing Video Game, lest the Blackness Consume Us All.,4.0,Strategy Simulation Lovecraftian City Builder Indie Steampunk Survival Building Early Access Sandbox Management Singleplayer,26 Oct, 2016,,0
Incel Clicker,30.000,0.5,Monitor capable of a 1280x720 resolution,0.072265625,Indie Casual Memes Great Soundtrack,3 Nov, 2018,,0
Aim Trainer Pro,58.000,1.0,Intel integrated graphics 3000,0.09765625,Simulation Indie Action Sports Shooter FPS Singleplayer First-Person e-sports Score Attack Difficult Fast-Paced,25 Jan, 2018,,0
Dumbass Drivers!,30.000,2.0,NVIDIA or AMD ATI video card with 1GB of RAM (Nvidia GeForce GTX 260 or higher/ATI Radeon 4890 or higher),3.0,Indie Racing Arcade Parody,4 May, 2017,,0
Save 89% on Casino Noir,7.500,1.0,Compatible with DirectX 9,0.390625,Adventure Indie Noir Point & Click,18 Apr, 2017,18,72
Save 89% on Katy and Bob Way Back Home,7.500,0,,0,Strategy Casual,17 Oct, 2017,,0
A Wolf in Autumn,30.000,0,AMD 6870 or equivalent,0,Adventure Indie Horror Psychological Horror Exploration Story Rich Atmospheric,27 Oct, 2015,184,75
Blueberry Garden,Not Available,1.0,,0,Adventure Indie Short Puzzle,Jun 2009,103,74
Police Quest: SWAT,136.000,0.25,DirectX 7 Compatible 3D Card (NVIDIA or AMD card required for SWAT 2),2.0,Strategy Action Simulation FMV,30 Sep, 1995,,0
Malavision®: The Origin,70.000,4.0,Intel HD 4000 or higher,10.0,Indie Adventure Gore Violent First-Person Survival Horror Horror,17 Oct, 2016,17,70
Putrefaction 2: Void Walker,70.000,2.0,512MB Video Card with OpenGL support,5.0,Action Gore Indie Violent FPS First-Person Shooter Sci-fi Arena Shooter Colorful Fast-Paced Old School Blood,29 May, 2017,124,75
Quest of Dungeons,70.000,0.5,OpenGL 2.0 compatible with 128MB Ram,0.25,Rogue-like RPG Indie Adventure Turn-Based Dungeon Crawler Pixel Graphics Perma Death Singleplayer Retro 2D Fantasy,25 Mar, 2014,410,78
Save 80% on Vegas: Make It Big™,17.500,0,,0,Strategy Simulation Management,21 Dec, 2006,106,74
Zombeer,Not Available,2.0,512 MB DirectX® 10—compliant with Shader Model 4.0 or higher,3.0,Action Nudity Zombies Dark Humor Mature FPS Comedy First-Person,30 Jan, 2015,144,75
Roots of Insanity,90.000,8.0,Nvidia Geforce GTX 285, AMD Radeon HD 5850,4.4951171875,Horror Gore Action Violent Adventure Indie Psychological Horror FPS Action-Adventure,5 Apr, 2017,207,72
Save 33% on Red and Blue ~ Cycles of Existence,10.000,0.5,1280x720,0.126953125,Indie Casual Nudity Singleplayer Visual Novel Female Protagonist Interactive Fiction Text-Based Short Romance,25 Sep, 2018,,0
In memory of TITAN,165.000,4.0,Nvidia GeForce  7 series or equivalent,6.0,Early Access Casual Early Access Strategy Action Indie RPG Adventure Space RTS Turn-Based Strategy,2 Jun, 2018,10,70
RETSNOM,70.000,2.0,Supports 1280 x 720 resolution,0.263671875,Indie Action Puzzle Pixel Graphics,23 Jul, 2015,39,79
The Cursed Love,30.000,4.0,NVIDIA Geforce GT 740,1.0,Nudity Sexual Content Action Casual Simulation Strategy Indie RPG Anime Visual Novel,16 Aug, 2018,167,78
Escape the Mazes,43.000,0.5,256 MB,0.01953125,Indie Casual,2 Mar, 2017,28,71
Pathfinder Adventures,165.000,2.0,512MB VRAM GPU,4.0,RPG Strategy Card Game Board Game Fantasy Singleplayer,15 Jun, 2017,,0
Property,15.000,4.0,Graphics card with atleast 1gb video ram,0.341796875,Action Indie Violent Multiplayer Horror Survival,2 Feb, 2018,41,78
Fireworks Simulator,120.000,4.0,ATI/NVIDIA graphics card with at least 1 GB VRAM and DirectX 9.0c and Shader Model 4 support (ATI/AMD Radeon HD7850 and NVIDIA GeForce GTX560 or higher),0.5859375,Simulation,26 Nov, 2014,,0
Changeover: Decisions,30.000,2.0,512 MB VRAM,0.48828125,Indie Adventure Action Visual Novel Platformer Difficult,18 May, 2018,17,76
Life in Bunker,175.000,4.0,NVIDIA GeForce 640M,1.0,Strategy Simulation Survival Indie Sandbox Base Building Management Post-apocalyptic,25 Feb, 2016,,0
Lichdom: Battlemage,310.000,4.0,DirectX 10 compatible with 512 RAM or better (Radeon HD4870 or NVIDIA 8800 GT),12.0,Magic RPG Action First-Person Fantasy Indie Singleplayer FPS Adventure Action RPG Early Access Female Protagonist Difficult Atmospheric Open World,26 Aug, 2014,,0
Where are my Internets?,43.000,2.0,DirectX 9/OpenGL 4.1 capable GPU,1.0,Indie Board Game RPGMaker Anime Comedy Turn-Based Co-op Grid-Based Movement Family Friendly Funny Great Soundtrack 4 Player Local Third Person Survival Memes Multiplayer 2D,16 Dec, 2016,34,76
Harts,30.000,2.0,GeForce 8600GT,2.0,Gore Violent Indie Adventure Puzzle Horror First-Person Demons Survival Action Detective Singleplayer Psychological Horror Atmospheric Dark Walking Simulator,5 Jan, 2018,,0
EVEREST VR™,120.000,8.0,NVIDIA Geforce® GTX 970 / AMD Radeon RX 480 or greater,11.0,Simulation VR Atmospheric Indie First-Person,2 Aug, 2016,,0
Usotsuki Game / 谎言游戏,30.000,4.0,NVIDIA GT 630 / 650m, AMD Radeon HD6570 or equivalent,1.0,RPG Adventure Violent Gore Anime,16 Mar, 2018,173,76
Depth of Extinction,188.000,2.0,Graphics: 3D graphics card with at least 256MB of addressable memory,0.5859375,Strategy RPG Turn-Based Combat Sci-fi Turn-Based Tactics Turn-Based Tactical RPG Singleplayer Cyberpunk Rogue-lite 2D Turn-Based Strategy Rogue-like Tactical Perma Death Replay Value Difficult CRPG Party-Based RPG Indie,27 Sep, 2018,,0
They Are Hundreds,15.000,4.0,r7 260x, GTX 750Ti,4.0,Early Access Early Access Action Indie Survival Multiplayer Open World Co-op Zombies Survival Horror Online Co-Op First-Person,13 Mar, 2018,,0
Rayman Raving Rabbids™,83.000,0.25,,0,Adventure Action Comedy Psychological Horror Funny Multiplayer Singleplayer Atmospheric,27 Mar, 2007,268,73
AI Escort,30.000,1.0,DirectX 9 compatible graphics card,0.5859375,Indie RPG RPGMaker Anime Visual Novel,12 Apr, 2018,79,73
Taekwondo Grand Prix,120.000,8.0,Direct X 11 compatible video card with minimum 512 MB RAM,1.26953125,Action Sports Multiplayer Local Multiplayer,9 Oct, 2018,,0
Get CARNAGE!!!,58.000,2.0,with 1024 MB VRAM compatible with DirectX 9,0.1953125,Action Indie Top-Down Shooter,27 May, 2017,21,71
Idle Kingdom Builder,0,2.0,,0.29296875,Free to Play Simulation Casual,5 Nov, 2018,,0
Crimson Memories,30.000,1.0,DirectX 9 compatible graphics card,1.0,Casual Adventure Indie Otome Anime Visual Novel RPGMaker Female Protagonist,2 Oct, 2017,67,70
World of Tennis: Roaring ’20s,0,2.0,NVIDIA GeForce GTX 260 or Radeon HD 4850 (512 MB VRAM),2.0,Early Access Sports Free to Play Simulation Early Access Action,11 Oct, 2018,,0
Pongo,15.000,2.0,Onboard Graphics,0.341796875,Action Casual Indie Adventure Strategy FPS Platformer,14 May, 2015,341,72
GO AWAY, THERE'S KUMIS OVER THERE!,15.000,0.25,Any Videocard,0.146484375,Casual Indie Action Arcade Trading Card Game,28 Oct, 2016,134,73
KNACK!,15.000,0.5,512 MB video memory,0.1220703125,Indie Casual Simulation Action Adventure Singleplayer Platformer Relaxing Minimalist Colorful,27 Feb, 2018,12,75
Toy Seeker,15.000,4.0,1 GB,0.48828125,Indie Casual Simulation,31 Jan, 2018,,0
W4RR-i/o-RS,30.000,0.0009765625,16-color CGA/MDA 80x25 text mode enabled or better,0.0009765625,Indie Simulation Singleplayer Retro Interactive Fiction,29 Nov, 2017,,0
Dehumanized,30.000,2.0,DirectX 9 compatible graphics card,2.0,Early Access Early Access Action Indie RPG Adventure Female Protagonist,12 Jul, 2018,78,75
Sixtieth Kilometer,15.000,0.25,Compatible with DirectX 9.0c,0.48828125,Visual Novel Indie Nudity Adventure Casual Horror Singleplayer Psychological Horror Post-apocalyptic,25 Aug, 2016,1179,78
Castaway VR,165.000,8.0,NVIDIA GTX 970 / AMD equivalent or greater,4.0,Adventure Indie Base Building Open World Survival VR,11 Oct, 2018,,0
Save 50% on Snake Eyes Dungeon,7.500,1.0,Any,0.01953125,Strategy Casual,21 Dec, 2017,10,70
Psi Project,58.000,0.48828125,500MB,0.09765625,Indie Action Adventure Simulation Horror,10 Nov, 2017,16,75
Mission: Demolition,43.000,2.0,Intel GMA 900,0.244140625,Action Indie Platformer 2D Side Scroller Pixel Graphics Shoot 'Em Up Shooter,27 Oct, 2017,38,76
Save 76% on Sliding Blocks,10.500,1.0,128MB or higher,0.0732421875,Casual Adventure Indie Strategy Puzzle 2D Difficult Minimalist Atmospheric Singleplayer Mouse only Gaming Clicker Mystery Illuminati,11 Sep, 2017,,0
